id,sample_id,total_change,main_code,adv_code,problem_id,lang,author
2,2-3-csharp-5_6,0.09933774834437087,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l = 0;
        var count = 0;
        var subStrings = new HashSet<char>();     
 
        for (int i = 0; i < s.Length; i++){
            
            while (subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count, subStringCount);
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_8,0.033112582781456956,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i > s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Min(count,subStringCount);
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_10,0.0728476821192053,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l = 0;
        var count = 0;
        var subStrings = new HashSet<char>();     
 
        for(int i = 0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count, subStringCount);
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_16,0.006622516556291391,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_17,0.2119205298013245,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        int i = 0;
        while(i < s.Length){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);

            i++;
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_24,0.019867549668874173,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(int s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<int>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}",3,csharp,5
2,2-3-csharp-5_26,0.4966887417218543,"public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){

                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = subStrings.Count;            
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }
}
","public class Solution {
    public int LengthOfLongestSubstring(string s) {
        
        var l=0;
        var count=0;
        var subStrings = new HashSet<char>();     
 
        for(int i=0; i < s.Length; i++){
            
            while(subStrings.Contains(s[i])){
                subStrings.Remove(s[l]);
                l++;
            }

            subStrings.Add(s[i]);
            var subStringCount = GetSubstringCount(subStrings);
            count = Math.Max(count,subStringCount);
        }
        
        return count;

    }

    private int GetSubstringCount(HashSet<char> subStrings) {
        return subStrings.Count;
    }
}",3,csharp,5
38,38-89-python-106_5,0.4098360655737705,"class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [i+(1<<(n-1)) for i in t][::-1]","class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        t_modified = [i+(1<<(n-1)) for i in t][::-1]
        return t + t_modified",89,python,106
38,38-89-python-106_13,0.3114754098360656,"class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [i+(1<<(n-1)) for i in t][::-1]","class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [hex(i+(1<<(n-1))) for i in t][::-1]",89,python,106
38,38-89-python-106_14,0.03278688524590164,"class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [i+(1<<(n-1)) for i in t][::-1]","class Solution:
    def grayCode(self, n):
        if n == 0: return [48]
        t = self.grayCode(n-1)
        return t + [i+(1<<(n-1)) for i in t][::-1]",89,python,106
38,38-89-python-106_19,0.3114754098360656,"class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [i+(1<<(n-1)) for i in t][::-1]","class Solution:
    def grayCode(self, n):
        if n == 0: return [0]
        t = self.grayCode(n-1)
        return t + [i + (1 << (n-1)) for i in t][::-1]",89,python,106
170,170-446-java-85_9,0.03787878787878788,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(!(hpj.containsKey(diff))){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(!(n>=3)) return 0;
        return helper(nums);
    }
}",446,java,85
170,170-446-java-85_10,0.045454545454545456,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,0 * 1)+hpj.getOrDefault(diff, 0 * 1)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}",446,java,85
170,170-446-java-85_13,0.2537878787878788,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static String helper(String[] arr){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return Long.toHexString(ans);
    }
 
    public String numberOfArithmeticSlices(String[] nums) {
        int n = nums.length;
        if(n<3) return ""0"";
        return helper(nums);
    }
}",446,java,85
170,170-446-java-85_16,0.030303030303030304,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return 0;
    }
}",446,java,85
170,170-446-java-85_17,0.3522727272727273,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        int i = 0;
        while(i < n){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            int j = 0;
            while(j < i){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
                j++;
            }
            i++;
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}",446,java,85
170,170-446-java-85_21,0.42045454545454547,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                ans = hpj.containsKey(diff) ? ans+hpj.get(diff) : ans;
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        return n < 3 ? 0 : helper(nums);
    }
}
```",446,java,85
170,170-446-java-85_22,0.06439393939393939,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) {
            return 0;
        } else {
            return helper(nums);
        }
    }
}",446,java,85
170,170-446-java-85_23,0.3977272727272727,"class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(hpj.containsKey(diff)){
                    ans = ans+hpj.get(diff);
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n<3) return 0;
        return helper(nums);
    }
}","class Solution {
     //   Bottom Up
    static int helper(int arr[]){
        int n = arr.length;

        ArrayList<HashMap<Long,Long>> dp = new ArrayList<>();
        long ans = 0;

        for(int i=0; i<n; i++){
            HashMap<Long,Long> hpi = new HashMap<>();
            dp.add(hpi);
            for(int j=0; j<i; j++){
                long diff = ((long)arr[i]-(long)arr[j]);
                HashMap<Long,Long> hpj = dp.get(j);
                if(!hpj.containsKey(diff)){
                    ans = ans+1;
                }
                hpi.put(diff,hpi.getOrDefault(diff,(long)0)+hpj.getOrDefault(diff,(long)0)+1);
            }
        }
        return (int)ans;
    }
 
    public int numberOfArithmeticSlices(int[] nums) {
        int n = nums.length;
        if(n>=3) return helper(nums);
        return 0;
    }
}",446,java,85
57,57-118-javascript-65_12,0.3497267759562841,"/**
 * @param {number} numRows
 * @return {number[][]}
 */
var generate = function(numRows) {
    arr = []; 
    for(let i=1; i<=numRows; i++) {
        arr.push(new Array(i).fill(0));
    }
    arr[0][0] = 1;
    for(let i=0; i<numRows-1; i++) {
        for(let j=0; j<=i; j++) {
            arr[i+1][j] = arr[i+1][j] + arr[i][j];
            arr[i+1][j+1] = arr[i+1][j+1] + arr[i][j];
        }
    }
    return arr;
};","/**
 * @param {number} numRows
 * @return {number[][]}
 */
var generate = function(numRows) {
    arr = []; 
    for(let i=1; i<=numRows; i++) {
        arr.push(new Array(i).fill(0));
    }
    arr[0][0] = 1;
    for(let i=0; i<numRows-1; i++) {
        for(let j=0; j<=i; j++) {
            arr[i++][j] = arr[i++][j] + arr[i][j];
            arr[i++][j++] = arr[i++][j++] + arr[i][j];
        }
    }
    return arr;
}; ",118,javascript,65
57,57-118-javascript-65_14,0.01092896174863388,"/**
 * @param {number} numRows
 * @return {number[][]}
 */
var generate = function(numRows) {
    arr = []; 
    for(let i=1; i<=numRows; i++) {
        arr.push(new Array(i).fill(0));
    }
    arr[0][0] = 1;
    for(let i=0; i<numRows-1; i++) {
        for(let j=0; j<=i; j++) {
            arr[i+1][j] = arr[i+1][j] + arr[i][j];
            arr[i+1][j+1] = arr[i+1][j+1] + arr[i][j];
        }
    }
    return arr;
};","/**
 * @param {number} numRows
 * @return {number[][]}
 */
var generate = function(numRows) {
    arr = []; 
    for(let i=1; i<=numRows; i++) {
        arr.push(new Array(i).fill(0));
    }
    arr[0][0] = 49;
    for(let i=0; i<numRows-1; i++) {
        for(let j=0; j<=i; j++) {
            arr[i+1][j] = arr[i+1][j] + arr[i][j];
            arr[i+1][j+1] = arr[i+1][j+1] + arr[i][j];
        }
    }
    return arr;
};",118,javascript,65
186,186-498-java-64_5,0.2512820512820513,"/**
 * Simulate Diagonal Order Traversal
 *
 * r+c determines which diagonal you are on. For ex: [2,0],[1,1],[0,2] are all
 * on same diagonal with r+c =2. If you check the directions of diagonals, first
 * diagonal is up, second diagonal is down, third one is up and so on..
 * Therefore (r+c)%2 simply determines direction. Even is UP direction. Odd is
 * DOWN direction.
 *
 * Time Complexity: O(M*N)
 *
 * Space Complexity: O(1) without considering result space.
 *
 * M = Number of rows. N = Number of columns.
 */
class Solution {
    public int[] findDiagonalOrder(int[][] matrix) {
        if (matrix == null) {
            throw new IllegalArgumentException(""Input matrix is null"");
        }
        if (matrix.length == 0 || matrix[0].length == 0) {
            return new int[0];
        }

        int rows = matrix.length;
        int cols = matrix[0].length;
        int[] result = new int[rows * cols];
        int r = 0;
        int c = 0;

        for (int i = 0; i < result.length; i++) {
            result[i] = matrix[r][c];
            if ((r + c) % 2 == 0) { // Move Up
                if (c == cols - 1) {
                    // Reached last column. Now move to below cell in the same column.
                    // This condition needs to be checked first due to top right corner cell.
                    r++;
                } else if (r == 0) {
                    // Reached first row. Now move to next cell in the same row.
                    c++;
                } else {
                    // Somewhere in middle. Keep going up diagonally.
                    r--;
                    c++;
                }
            } else { // Move Down
                if (r == rows - 1) {
                    // Reached last row. Now move to next cell in same row.
                    // This condition needs to be checked first due to bottom left corner cell.
                    c++;
                } else if (c == 0) {
                    // Reached first columns. Now move to below cell in the same column.
                    r++;
                } else {
                    // Somewhere in middle. Keep going down diagonally.
                    r++;
                    c--;
                }
            }
        }

        return result;
    }
}","/**
 * Simulate Diagonal Order Traversal
 *
 * r+c determines which diagonal you are on. For ex: [2,0],[1,1],[0,2] are all
 * on same diagonal with r+c =2. If you check the directions of diagonals, first
 * diagonal is up, second diagonal is down, third one is up and so on..
 * Therefore (r+c)%2 simply determines direction. Even is UP direction. Odd is
 * DOWN direction.
 *
 * Time Complexity: O(M*N)
 *
 * Space Complexity: O(1) without considering result space.
 *
 * M = Number of rows. N = Number of columns.
 */
class Solution {
    public int[] findDiagonalOrder(int[][] matrix) {
        if (matrix == null) {
            throw new IllegalArgumentException(""Input matrix is null"");
        }
        if (matrix.length == 0 || matrix[0].length == 0) {
            return new int[0];
        }

        int rows = matrix.length;
        int cols = matrix[0].length;
        int[] result = new int[rows * cols];
        int r = 0;
        int c = 0;

        for (int i = 0; i < result.length; i++) {
            result[i] = matrix[r][c];
            if ((r + c) % 2 == 0) { // Move Up
                if (r == 0) {
                    // Reached first row. Now move to next cell in the same row.
                    c++;
                } else if (c == cols - 1) {
                    // Reached last column. Now move to below cell in the same column.
                    // This condition needs to be checked first due to top right corner cell.
                    r++;
                } else {
                    // Somewhere in middle. Keep going up diagonally.
                    r--;
                    c++;
                }
            } else { // Move Down
                if (c == 0) {
                    // Reached first columns. Now move to below cell in the same column.
                    r++;
                } else if (r == rows - 1) {
                    // Reached last row. Now move to next cell in same row.
                    // This condition needs to be checked first due to bottom left corner cell.
                    c++;
                } else {
                    // Somewhere in middle. Keep going down diagonally.
                    r++;
                    c--;
                }
            }
        }

        return result;
    }
}",498,java,64
186,186-498-java-64_8,0.015384615384615385,"/**
 * Simulate Diagonal Order Traversal
 *
 * r+c determines which diagonal you are on. For ex: [2,0],[1,1],[0,2] are all
 * on same diagonal with r+c =2. If you check the directions of diagonals, first
 * diagonal is up, second diagonal is down, third one is up and so on..
 * Therefore (r+c)%2 simply determines direction. Even is UP direction. Odd is
 * DOWN direction.
 *
 * Time Complexity: O(M*N)
 *
 * Space Complexity: O(1) without considering result space.
 *
 * M = Number of rows. N = Number of columns.
 */
class Solution {
    public int[] findDiagonalOrder(int[][] matrix) {
        if (matrix == null) {
            throw new IllegalArgumentException(""Input matrix is null"");
        }
        if (matrix.length == 0 || matrix[0].length == 0) {
            return new int[0];
        }

        int rows = matrix.length;
        int cols = matrix[0].length;
        int[] result = new int[rows * cols];
        int r = 0;
        int c = 0;

        for (int i = 0; i < result.length; i++) {
            result[i] = matrix[r][c];
            if ((r + c) % 2 == 0) { // Move Up
                if (c == cols - 1) {
                    // Reached last column. Now move to below cell in the same column.
                    // This condition needs to be checked first due to top right corner cell.
                    r++;
                } else if (r == 0) {
                    // Reached first row. Now move to next cell in the same row.
                    c++;
                } else {
                    // Somewhere in middle. Keep going up diagonally.
                    r--;
                    c++;
                }
            } else { // Move Down
                if (r == rows - 1) {
                    // Reached last row. Now move to next cell in same row.
                    // This condition needs to be checked first due to bottom left corner cell.
                    c++;
                } else if (c == 0) {
                    // Reached first columns. Now move to below cell in the same column.
                    r++;
                } else {
                    // Somewhere in middle. Keep going down diagonally.
                    r++;
                    c--;
                }
            }
        }

        return result;
    }
}","/**
 * Simulate Diagonal Order Traversal
 *
 * r+c determines which diagonal you are on. For ex: [2,0],[1,1],[0,2] are all
 * on same diagonal with r+c =2. If you check the directions of diagonals, first
 * diagonal is up, second diagonal is down, third one is up and so on..
 * Therefore (r+c)%2 simply determines direction. Even is UP direction. Odd is
 * DOWN direction.
 *
 * Time Complexity: O(M*N)
 *
 * Space Complexity: O(1) without considering result space.
 *
 * M = Number of rows. N = Number of columns.
 */
class Solution {
    public int[] findDiagonalOrder(int[][] matrix) {
        if (matrix == null) {
            throw new IllegalArgumentException(""Input matrix is null"");
        }
        if (matrix.length == 0 || matrix[0].length == 0) {
            return new int[0];
        }

        int rows = matrix.length;
        int cols = matrix[0].length;
        int[] result = new int[rows * cols];
        int r = 0;
        int c = 0;

        for (int i = 0; i < result.length; i++) {
            result[i] = matrix[r][c];
            if ((r + c) % 2 == 0) { // Move Up
                if (c == cols - 1) {
                    // Reached last column. Now move to below cell in the same column.
                    // This condition needs to be checked first due to top right corner cell.
                    r++;
                } else if (0 == r) {
                    // Reached first row. Now move to next cell in the same row.
                    c++;
                } else {
                    // Somewhere in middle. Keep going up diagonally.
                    r--;
                    c++;
                }
            } else { // Move Down
                if (rows - 1 == r) {
                    // Reached last row. Now move to next cell in same row.
                    // This condition needs to be checked first due to bottom left corner cell.
                    c++;
                } else if (0 == c) {
                    // Reached first columns. Now move to below cell in the same column.
                    r++;
                } else {
                    // Somewhere in middle. Keep going down diagonally.
                    r++;
                    c--;
                }
            }
        }

        return result;
    }
}",498,java,64
